"Note","Description","key"
"5,0","zn général comme aujourdhui je mets soit 4 étoiles soit 1 étoile    je suis comme ça  si on passe outre les pubs déguisées qui financent ce film et que lon ne voit quau tout début ben on reste bluffé par un scénario qui tient la route  un jeu dacteur disons correct will smith fait du will smith mais je ne men plains pas   ya du suspense technologiquement plausible de laction de lhumour de lamour bref tout ce que je demande au cinéma  a savoir  sortir du film en ayant limpression de rejoindre un univers différent  de rester dans une certaine inertie   jadore ",7
"4,0","un film interessant avec un will smith moyen mais un avec personnage des sonny très bien travaillé et très touchant  on reconnait dans la mise en scène le génie dalex proyas qui une fois de plus fait mouche  cependant le film reste en dessous que ses prédécésseurs tel que dark city  on regrettera par contre un placement de produits omniprésent audi fed ex pour pas changeretc    ",8
"4,0","un honnete film de sf avec un will smith qui se démene face a l incrédulité de tout le monde  quelques réflexions interressantes sur la notion de robot  doit on laisser sa vie gouvernée par les machines ce qui arrive de plus en plus de nos jours malgré tout ca reste un blockbuster de lété qui méritait 2 étoiles mais j en rajoute une pour l effort qui a été fait pour les décors et l animation des robots ",9
"4,0","un film futuriste qui rempli bien sa mission  nous divertir et nous en mettre plein la vue  will smith y incarne très bien un inspecteur qui ne fait pas confiance aux robots  une certaine vision du futur    se laisse très bien regardé ",10
"4,5","ce film est un film génial  on peut critiquer comme on veut les blockbusters si ils ressemblent tous à celui ça je signe tout de suite       spoiler      alors oui explosions un superhéro bad ass cependant plus creusé que la plupart    mais qui amène de vrais interrogations sur la société actuelle et son futur  ne lisez plus ces critiques allez le voir tout de suite",11
"4,5","tres tres bon film ma critique arrive peu etre un peu tard mais pour ceux qui non toujours pas vu le film mieux vaut tard que jamais car tous les ingredients pour faire peter la barraque sont reunit un inspecteur assez richevu son bolideune belle fille des robots des morts et un scenario tres astucieux et imaginatif",12
"4,0","film daction très bien réalisé qui fait également beaucoup réfléchir par le biais du personnage de will smith sur la portée que peut avoir la recherche permanente de nouvelles technologies       spoiler      le robot sonny que lon soupçonne tout au long du film nest en réalité pas le suspect que lon croyait   la fin est donc tout à fait déroutante  bon film à voir",13
"5,0","très bonne surprise je ne mattendais pas à ça  même en français will smith reste convaincant dans son rôle de flic tourmenté  les effets spéciaux servent seulement à faire avancer la plutôt bonne intrigue  elle évite les clichés faciles  le film ne se contente pas de nous assomer avec ses effets spéciaux et cest ça le plus important  très bon moment même si la fin est un peu bâclée ",14
"4,0","plutôt agréablement surpris       lhistoire est très bien mené il ny a aucune critique à faire sur le fond ni sur le traitement visuel  il reste limpression que deux personnes ont écrit le film  un scénariste de série b et un excellent scénariste  toute lanalogie avec les bouts de pains est ridicule les lieu commun répète ce que tu as dis    tu es une vraie génie nont rien à faire dans ce film excellement joué robot et humain    et plutôt bien filmé  sinon je le conseille pour tout amateur de sf  une dernière chose  laudi du future fait vraiment pas envie du tout    design affreux et sensation de boite de conserve sur roues    ",0
"4,0","vraiment jai été surprise par ce film contrairement à mes a priori  ce film nest pas mauvais  lhistoire est pas mal et will smith trop craquant  a voir ",1
"2,5","film futuriste montrant un avenir peut être proche    on a quand meme un peu de mal a y croire tout est trooop futuriste  tout sa pour faire un autre film hollywoodien  lintrigue est bof bof et nest pas rattraper par des grands effets spéciaux  2 étoiles dédier a will smith et à son personnage    heureusement que le film dure 1h30",2
"5,0","ce film d a proyas est duvertissant et reproduit bien l univers d i assimov ",3
"5,0","nayant pas lu les romans dasimov je ne peux pas juger la fidélité de loeuvre   néanmoins cest un très bon film de science fiction qui na pas à rougir face à minority report ",4
"5,0","un film excellent finalement tres humainoïde  will smith rempli son contrat avec brio  a voir et revoir san modération ",5
"4,0","certes ce nest pas le film de lannée mais cette production tient tout à fait la route  visuellement parlant il est excellent  les effets spéciaux sont au service de lhistoire  jai trouvé le personnage de sonny touchant  et puis cest une histoire qui permet de se poser plein de questions sur lintérêt de la robotique et de lintelligence artificielle plus généralement  je le conseille ",6
"5,0","i robot est un film à ne manquer sous aucun prétexte  personne ne peut se prétendre déçu par ce chef doeuvre visuel  le suspense ne manque pas tout comme les effets spéçiaux incroyables  les acteurs sont géniaux et les paroles uniques  on reggretera les nombreuses publiçités quoi quil arrive cest de la marque la voiture plutôt ratée physiquement et la bétise affligeante des personnages secondaires  du grans divertissement qui mérite bien votre attention ",7
"4,0","bon film mais will est trop caricatural dans son approche des robots surtout quand on sait pour son bras  estethique sympathique scenario sympa susan calvin est sous employee dans le film   le scenario aurait ete du niveau de blade runner le film aurait ete un chez doeuvre ",8
"4,0","très bon film qui me parait bien imaginer le futur ms pas aussi proche que ça tt de même  lhistoire est bien menée et le film est captivant   a voir   ",9
"5,0","très bon film où laction y est omniprésente et will smith impeccable dans son rôle de policier légèrement agacé et refractaire à la place que donne lhomme aux robots",10
"5,0","ce film est un super de film de science fiction que je classe à côté des cypher gattaca  vraiment la photo est sublime le scénar interressant la réalisation parfaite  moi qui adore la sf je suis comblé ",11
"4,5","ce film est tout simplement génial lhistoire est bien tournée les acteurs sont bons will smith joue parfaitement comme dans quasiment tout ses films il y a de lhumour et et on trouve de laction à la demande  ce film parvient même à faire réfléchir sur les capacités de lhomme à créer et inventer de nouvelles formes de technologies enfin bref jadore ce film ",12
"5,0","un excellent film  un scénario tres bien trouvé des effets spéciaux de très grande classe    que demander de plus a cela sajoute un excellent will smith parfaitement dans son role  et puis la petite touche dhumour associé à son personnage est très bien menée  tout est donc réuni pour passer un tres bon moment  je vous le conseil donc grandement",13
"5,0","de la science fiction comme on les aime  cest simplement un excellent film a voir absolument ",14
"5,0","très bon film  du suspense de laction     will smith joue merveilleusement bien son rôle  a voir pour passer un bon moment ",0
"4,0","belle surprise en ces temps normalement dévoués aux bides sans saveurs  will smith est vraiment convaincant  le film est drôle spectaculaire avec de bons effets spéciaux et un scénario sympa  bon on néchappe pas aux traditionnels les humains sentretuent avec les guerres et tout et tout mais heureusement ça dure lespace de même pas 5 minutes  un bon divertissement ",1
